experiment,condition,id,phase,block,word_type,item,word,word_i,exposure,accuracy,selection,correct1,correct2,correct3,value,value1,value2,value3
4,switch,10,test,pre-flush,target,69,yate,1,4,0,foil1_3,0,0,0,bed,bed,book,clarinet
4,switch,10,test,pre-flush,target,70,fendle,2,4,1,target_2,0,1,1,bookcase,bike,bookcase,bookcase
4,switch,10,test,pre-flush,target,71,mipen,3,4,1,target_3,0,0,1,bat,dress,apple,bat
4,switch,10,test,pre-flush,target,72,dax,4,4,0,random4,0,1,1,bus,computer,clover,clover
4,switch,10,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,switch,10,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,Memory and process of elimination,NA,NA,NA
4,switch,10,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,I did not use any tools or writing process%2C I just tried to remember the words and picture and eliminate the possibilities.,NA,NA,NA
4,switch,10,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,I have very memory recall and I'm sure I did very poorly%2C but I did try to the best of my ability.,NA,NA,NA
4,switch,11,learning,warm-up,filler,1,glemp,5,1,0,obj2_1,0,NA,NA,chair,chair,NA,NA
4,switch,11,learning,warm-up,filler,2,heek,6,1,0,obj2_1,0,NA,NA,drum,drum,NA,NA
4,switch,11,learning,warm-up,filler,3,toma,7,1,0,obj4_1,0,NA,NA,goggles,goggles,NA,NA
4,switch,11,learning,warm-up,filler,4,blicket,8,1,0,obj3_1,0,NA,NA,saw,saw,NA,NA
4,switch,11,learning,warm-up,filler,5,nortle,9,1,0,obj3_1,0,NA,NA,car,car,NA,NA
4,switch,11,learning,warm-up,filler,6,vep,10,1,0,obj2_1,0,NA,NA,mitt,mitt,NA,NA
4,switch,11,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,switch,11,learning,warm-up,filler,8,wug,12,1,0,obj3_1,0,NA,NA,pinecone,pinecone,NA,NA
4,switch,11,learning,warm-up,filler,9,smick,13,1,0,obj1_1,0,NA,NA,sandwich,sandwich,NA,NA
4,switch,11,learning,warm-up,filler,10,channer,14,1,0,obj2_1,0,NA,NA,phone,phone,NA,NA
4,switch,11,learning,pre-flush,target,11,yate,1,1,0,obj2_1,0,NA,NA,apple,apple,NA,NA
4,switch,11,learning,pre-flush,target,12,fendle,2,1,0,obj2_1,0,NA,NA,bag,bag,NA,NA
4,switch,11,learning,pre-flush,target,13,mipen,3,1,0,obj4_1,0,NA,NA,bat,bat,NA,NA
4,switch,11,learning,pre-flush,target,14,dax,4,1,0,obj2_1,0,NA,NA,banana,banana,NA,NA
4,switch,11,learning,pre-flush,target,15,yate,1,2,0,obj3_4,0,0,NA,book,apple,book,NA
4,switch,11,learning,pre-flush,target,16,fendle,2,2,1,obj1_2,0,1,NA,bookcase,bag,bookcase,NA
4,switch,11,learning,pre-flush,target,17,mipen,3,2,0,obj3_2,0,0,NA,hammer,bat,hammer,NA
4,switch,11,learning,pre-flush,target,18,dax,4,2,1,obj1_2,0,1,NA,clarinet,banana,clarinet,NA
4,switch,11,learning,pre-flush,target,19,yate,1,3,1,obj1_2,0,0,1,bed,apple,book,bed
4,switch,11,learning,pre-flush,target,20,fendle,2,3,0,obj4_2,0,1,0,hammer,bag,bookcase,hammer
4,switch,11,learning,pre-flush,target,21,mipen,3,3,0,obj3_2,0,0,0,bike,bat,hammer,bike
4,switch,11,learning,pre-flush,target,22,dax,4,3,1,obj1_2,0,1,1,clarinet,banana,clarinet,clarinet
4,switch,11,learning,flush,filler,23,glemp,5,2,0,obj4_2,0,0,NA,pineapple,chair,pineapple,NA
4,switch,11,learning,flush,filler,24,heek,6,2,1,obj1_2,0,1,NA,pliers,drum,pliers,NA
4,switch,11,learning,flush,filler,25,toma,7,2,0,obj3_3,0,0,NA,muffin,goggles,muffin,NA
4,switch,11,learning,flush,filler,26,blicket,8,2,0,obj4_3,0,0,NA,racket,saw,racket,NA
4,switch,11,learning,flush,filler,27,nortle,9,2,1,obj2_3,0,1,NA,acorn,car,acorn,NA
4,switch,11,learning,flush,filler,28,vep,10,2,1,obj2_2,0,1,NA,scissors,mitt,scissors,NA
4,switch,11,learning,flush,filler,29,kuabid,11,2,0,obj3_3,0,0,NA,necktie,helicopter,necktie,NA
4,switch,11,learning,flush,filler,30,wug,12,2,1,obj2_3,0,1,NA,shoe,pinecone,shoe,NA
4,switch,11,learning,flush,filler,31,smick,13,2,0,obj3_2,0,0,NA,trumpet,sandwich,trumpet,NA
4,switch,11,learning,flush,filler,32,channer,14,2,1,obj2_2,0,1,NA,harp,phone,harp,NA
4,switch,11,learning,flush,filler,33,glemp,5,3,0,obj2_4,0,0,0,palm,chair,pineapple,palm
4,switch,11,learning,flush,filler,34,heek,6,3,1,obj1_2,0,1,1,pliers,drum,pliers,pliers
4,switch,11,learning,flush,filler,35,toma,7,3,0,obj4_4,0,0,0,necktie,goggles,muffin,necktie
4,switch,11,learning,flush,filler,36,blicket,8,3,0,obj3_3,0,0,0,chair,saw,racket,chair
4,switch,11,learning,flush,filler,37,nortle,9,3,0,obj4_3,0,1,0,trumpet,car,acorn,trumpet
4,switch,11,learning,flush,filler,38,vep,10,3,1,obj1_3,0,1,1,scissors,mitt,scissors,scissors
4,switch,11,learning,flush,filler,39,kuabid,11,3,0,obj3_3,0,0,0,phone,helicopter,necktie,phone
4,switch,11,learning,flush,filler,40,wug,12,3,1,obj1_4,0,1,1,shoe,pinecone,shoe,shoe
4,switch,11,learning,flush,filler,41,smick,13,3,0,obj3_4,0,0,0,saw,sandwich,trumpet,saw
4,switch,11,learning,flush,filler,42,channer,14,3,1,obj1_3,0,1,1,harp,phone,harp,harp
4,switch,11,learning,post-flush,target,43,zum,15,1,0,obj4_1,0,NA,NA,sunflower,sunflower,NA,NA
4,switch,11,learning,post-flush,target,44,ruftin,16,1,0,obj3_1,0,NA,NA,printer,printer,NA,NA
4,switch,11,learning,post-flush,target,45,loog,17,1,0,obj3_1,0,NA,NA,sofa,sofa,NA,NA
4,switch,11,learning,post-flush,target,46,plyder,18,1,0,obj1_1,0,NA,NA,wrench,wrench,NA,NA
4,switch,11,learning,post-flush,target,47,zum,15,2,0,obj4_3,0,0,NA,strawberry,sunflower,strawberry,NA
4,switch,11,learning,post-flush,target,48,ruftin,16,2,1,obj1_3,0,1,NA,ruler,printer,ruler,NA
4,switch,11,learning,post-flush,target,49,loog,17,2,1,obj2_3,0,1,NA,shovel,sofa,shovel,NA
4,switch,11,learning,post-flush,target,50,plyder,18,2,0,obj3_3,0,0,NA,skateboard,wrench,skateboard,NA
4,switch,11,learning,post-flush,target,51,zum,15,3,1,obj1_1,0,0,1,tuba,sunflower,strawberry,tuba
4,switch,11,learning,post-flush,target,52,ruftin,16,3,1,obj1_3,0,1,1,ruler,printer,ruler,ruler
4,switch,11,learning,post-flush,target,53,loog,17,3,1,obj1_4,0,1,1,shovel,sofa,shovel,shovel
4,switch,11,learning,post-flush,target,54,plyder,18,3,1,obj1_1,0,0,1,train,wrench,skateboard,train
4,switch,11,test,post-flush,target,55,zum,15,4,1,target_1,0,0,1,tuba,sunflower,strawberry,tuba
4,switch,11,test,post-flush,target,56,ruftin,16,4,0,foil1_3,0,1,1,printer,printer,ruler,ruler
4,switch,11,test,post-flush,target,57,loog,17,4,0,random4,0,1,1,clarinet,sofa,shovel,shovel
4,switch,11,test,post-flush,target,58,plyder,18,4,0,foil1_1,0,0,1,wrench,wrench,skateboard,train
4,switch,11,test,flush,filler,59,glemp,5,4,0,foil1_2,0,0,0,chair,chair,pineapple,palm
4,switch,11,test,flush,filler,60,heek,6,4,0,random5,0,1,1,shovel,drum,pliers,pliers
4,switch,11,test,flush,filler,61,toma,7,4,0,foil3,0,0,0,necktie,goggles,muffin,necktie
4,switch,11,test,flush,filler,62,blicket,8,4,0,random1_2,0,0,0,computer,saw,racket,chair
4,switch,11,test,flush,filler,63,nortle,9,4,0,foil2,0,1,0,scooter,car,acorn,trumpet
4,switch,11,test,flush,filler,64,vep,10,4,0,foil1_2,0,1,1,mitt,mitt,scissors,scissors
4,switch,11,test,flush,filler,65,kuabid,11,4,0,foil1_3,0,0,0,helicopter,helicopter,necktie,phone
4,switch,11,test,flush,filler,66,wug,12,4,0,random1_1,0,1,1,bowlingpin,pinecone,shoe,shoe
4,switch,11,test,flush,filler,67,smick,13,4,0,random2,0,0,0,apple,sandwich,trumpet,saw
4,switch,11,test,flush,filler,68,channer,14,4,1,target_3,0,1,1,harp,phone,harp,harp
4,switch,11,test,pre-flush,target,69,yate,1,4,0,foil2,0,0,1,book,apple,book,bed
4,switch,11,test,pre-flush,target,70,fendle,2,4,0,foil3,0,1,0,hammer,bag,bookcase,hammer
4,switch,11,test,pre-flush,target,71,mipen,3,4,0,random5,0,0,0,bike,bat,hammer,bike
4,switch,11,test,pre-flush,target,72,dax,4,4,0,foil1_2,0,1,1,banana,banana,clarinet,clarinet
4,switch,11,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,switch,11,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,I tried to select the picture that had sounds like the object.,NA,NA,NA
4,switch,11,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,No%2C I did not write down the words or find any other way to remember the words except for memorization.,NA,NA,NA
4,switch,11,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,switch,12,learning,warm-up,filler,1,glemp,5,1,0,obj1_1,0,NA,NA,glove,glove,NA,NA
4,switch,12,learning,warm-up,filler,2,heek,6,1,0,obj4_1,0,NA,NA,rose,rose,NA,NA
4,switch,12,learning,warm-up,filler,3,toma,7,1,0,obj4_1,0,NA,NA,goggles,goggles,NA,NA
4,switch,12,learning,warm-up,filler,4,blicket,8,1,0,obj4_1,0,NA,NA,hat,hat,NA,NA
4,switch,12,learning,warm-up,filler,5,nortle,9,1,0,obj4_1,0,NA,NA,cookie,cookie,NA,NA
4,switch,12,learning,warm-up,filler,6,vep,10,1,0,obj4_1,0,NA,NA,scissors,scissors,NA,NA
4,switch,12,learning,warm-up,filler,7,kuabid,11,1,0,obj2_1,0,NA,NA,paperclip,paperclip,NA,NA
4,switch,12,learning,warm-up,filler,8,wug,12,1,0,obj4_1,0,NA,NA,plane,plane,NA,NA
4,switch,12,learning,warm-up,filler,9,smick,13,1,0,obj1_1,0,NA,NA,sandwich,sandwich,NA,NA
4,switch,12,learning,warm-up,filler,10,channer,14,1,0,obj1_1,0,NA,NA,lamp,lamp,NA,NA
4,switch,12,learning,pre-flush,target,11,yate,1,1,0,obj3_1,0,NA,NA,bed,bed,NA,NA
4,switch,12,learning,pre-flush,target,12,fendle,2,1,0,obj2_1,0,NA,NA,bag,bag,NA,NA
4,switch,12,learning,pre-flush,target,13,mipen,3,1,0,obj2_1,0,NA,NA,dress,dress,NA,NA
4,switch,12,learning,pre-flush,target,14,dax,4,1,0,obj2_1,0,NA,NA,banana,banana,NA,NA
4,switch,12,learning,pre-flush,target,15,yate,1,2,0,obj4_2,0,0,NA,bike,bed,bike,NA
4,switch,12,learning,pre-flush,target,16,fendle,2,2,0,obj4_2,0,0,NA,clover,bag,clover,NA
4,switch,12,learning,pre-flush,target,17,mipen,3,2,1,obj2_2,0,1,NA,bat,dress,bat,NA
4,switch,12,learning,pre-flush,target,18,dax,4,2,0,obj4_2,0,0,NA,boat,banana,boat,NA
4,switch,12,learning,pre-flush,target,19,yate,1,3,1,obj1_4,0,0,1,orchid,bed,bike,orchid
4,switch,12,learning,pre-flush,target,20,fendle,2,3,0,obj4_3,0,0,0,hammer,bag,clover,hammer
4,switch,12,learning,pre-flush,target,21,mipen,3,3,0,obj2_3,0,1,0,clover,dress,bat,clover
4,switch,12,learning,pre-flush,target,22,dax,4,3,0,obj3_4,0,0,0,bed,banana,boat,bed
4,switch,12,learning,flush,filler,23,glemp,5,2,1,obj1_1,0,1,NA,chair,glove,chair,NA
4,switch,12,learning,flush,filler,24,heek,6,2,1,obj1_4,0,1,NA,broccoli,rose,broccoli,NA
4,switch,12,learning,flush,filler,25,toma,7,2,1,obj1_4,0,1,NA,bus,goggles,bus,NA
4,switch,12,learning,flush,filler,26,blicket,8,2,0,obj4_4,0,0,NA,pinecone,hat,pinecone,NA
4,switch,12,learning,flush,filler,27,nortle,9,2,1,obj1_4,0,1,NA,acorn,cookie,acorn,NA
4,switch,12,learning,flush,filler,28,vep,10,2,1,obj2_4,0,1,NA,mitt,scissors,mitt,NA
4,switch,12,learning,flush,filler,29,kuabid,11,2,0,obj4_4,0,0,NA,pliers,paperclip,pliers,NA
4,switch,12,learning,flush,filler,30,wug,12,2,1,obj2_4,0,1,NA,racket,plane,racket,NA
4,switch,12,learning,flush,filler,31,smick,13,2,1,obj1_1,0,1,NA,guitar,sandwich,guitar,NA
4,switch,12,learning,flush,filler,32,channer,14,2,0,obj4_4,0,0,NA,car,lamp,car,NA
4,switch,12,learning,flush,filler,33,glemp,5,3,1,obj1_1,0,1,1,chair,glove,chair,chair
4,switch,12,learning,flush,filler,34,heek,6,3,1,obj1_4,0,1,1,broccoli,rose,broccoli,broccoli
4,switch,12,learning,flush,filler,35,toma,7,3,1,obj1_4,0,1,1,bus,goggles,bus,bus
4,switch,12,learning,flush,filler,36,blicket,8,3,1,obj1_1,0,0,1,palm,hat,pinecone,palm
4,switch,12,learning,flush,filler,37,nortle,9,3,1,obj1_4,0,1,1,acorn,cookie,acorn,acorn
4,switch,12,learning,flush,filler,38,vep,10,3,1,obj1_1,0,1,1,mitt,scissors,mitt,mitt
4,switch,12,learning,flush,filler,39,kuabid,11,3,1,obj1_3,0,0,1,dresser,paperclip,pliers,dresser
4,switch,12,learning,flush,filler,40,wug,12,3,1,obj1_1,0,1,1,racket,plane,racket,racket
4,switch,12,learning,flush,filler,41,smick,13,3,1,obj1_1,0,1,1,guitar,sandwich,guitar,guitar
4,switch,12,learning,flush,filler,42,channer,14,3,1,obj1_2,0,0,1,screwdriver,lamp,car,screwdriver
4,switch,12,learning,post-flush,target,43,zum,15,1,0,obj1_1,0,NA,NA,sock,sock,NA,NA
4,switch,12,learning,post-flush,target,44,ruftin,16,1,0,obj2_1,0,NA,NA,strawberry,strawberry,NA,NA
4,switch,12,learning,post-flush,target,45,loog,17,1,0,obj1_1,0,NA,NA,shovel,shovel,NA,NA
4,switch,12,learning,post-flush,target,46,plyder,18,1,0,obj1_1,0,NA,NA,wrench,wrench,NA,NA
4,switch,12,learning,post-flush,target,47,zum,15,2,0,obj3_1,0,0,NA,usb,sock,usb,NA
4,switch,12,learning,post-flush,target,48,ruftin,16,2,1,obj2_2,0,1,NA,ruler,strawberry,ruler,NA
4,switch,12,learning,post-flush,target,49,loog,17,2,0,obj3_1,0,0,NA,stool,shovel,stool,NA
4,switch,12,learning,post-flush,target,50,plyder,18,2,1,obj1_1,0,1,NA,train,wrench,train,NA
4,switch,12,learning,post-flush,target,51,zum,15,3,0,obj2_1,0,0,0,sofa,sock,usb,sofa
4,switch,12,learning,post-flush,target,52,ruftin,16,3,1,obj1_3,0,1,1,ruler,strawberry,ruler,ruler
4,switch,12,learning,post-flush,target,53,loog,17,3,0,obj3_3,0,0,0,strawberry,shovel,stool,strawberry
4,switch,12,learning,post-flush,target,54,plyder,18,3,1,obj1_1,0,1,1,train,wrench,train,train
4,switch,12,test,post-flush,target,55,zum,15,4,0,foil1_1,0,0,0,sock,sock,usb,sofa
4,switch,12,test,post-flush,target,56,ruftin,16,4,1,target_3,0,1,1,ruler,strawberry,ruler,ruler
4,switch,12,test,post-flush,target,57,loog,17,4,0,foil2,0,0,0,stool,shovel,stool,strawberry
4,switch,12,test,post-flush,target,58,plyder,18,4,1,target_1,0,1,1,train,wrench,train,train
4,switch,12,test,flush,filler,59,glemp,5,4,0,foil1_1,0,1,1,glove,glove,chair,chair
4,switch,12,test,flush,filler,60,heek,6,4,1,target_4,0,1,1,broccoli,rose,broccoli,broccoli
4,switch,12,test,flush,filler,61,toma,7,4,1,target_4,0,1,1,bus,goggles,bus,bus
4,switch,12,test,flush,filler,62,blicket,8,4,0,foil3,0,0,1,hoop,hat,pinecone,palm
4,switch,12,test,flush,filler,63,nortle,9,4,1,target_4,0,1,1,acorn,cookie,acorn,acorn
4,switch,12,test,flush,filler,64,vep,10,4,0,random3,0,1,1,bat,scissors,mitt,mitt
4,switch,12,test,flush,filler,65,kuabid,11,4,1,target_3,0,0,1,dresser,paperclip,pliers,dresser
4,switch,12,test,flush,filler,66,wug,12,4,0,random2,0,1,1,boat,plane,racket,racket
4,switch,12,test,flush,filler,67,smick,13,4,1,target_1,0,1,1,guitar,sandwich,guitar,guitar
4,switch,12,test,flush,filler,68,channer,14,4,0,random2,0,0,1,clover,lamp,car,screwdriver
4,switch,12,test,pre-flush,target,69,yate,1,4,1,target_4,0,0,1,orchid,bed,bike,orchid
4,switch,12,test,pre-flush,target,70,fendle,2,4,0,foil3,0,0,0,hammer,bag,clover,hammer
4,switch,12,test,pre-flush,target,71,mipen,3,4,0,random4,0,1,0,harp,dress,bat,clover
4,switch,12,test,pre-flush,target,72,dax,4,4,0,foil1_2,0,0,0,banana,banana,boat,bed
4,switch,12,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,switch,12,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,Memorization,NA,NA,NA
4,switch,12,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,switch,12,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,switch,13,learning,warm-up,filler,1,glemp,5,1,0,obj4_1,0,NA,NA,eraser,eraser,NA,NA
4,switch,13,learning,warm-up,filler,2,heek,6,1,0,obj1_1,0,NA,NA,broccoli,broccoli,NA,NA
4,switch,13,learning,warm-up,filler,3,toma,7,1,0,obj2_1,0,NA,NA,flute,flute,NA,NA
4,switch,13,learning,warm-up,filler,4,blicket,8,1,0,obj4_1,0,NA,NA,hat,hat,NA,NA
4,switch,13,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,switch,13,learning,warm-up,filler,6,vep,10,1,0,obj2_1,0,NA,NA,mitt,mitt,NA,NA
4,switch,13,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,switch,13,learning,warm-up,filler,8,wug,12,1,0,obj3_1,0,NA,NA,pinecone,pinecone,NA,NA
4,switch,13,learning,warm-up,filler,9,smick,13,1,0,obj1_1,0,NA,NA,sandwich,sandwich,NA,NA
4,switch,13,learning,warm-up,filler,10,channer,14,1,0,obj2_1,0,NA,NA,phone,phone,NA,NA
4,switch,13,learning,pre-flush,target,11,yate,1,1,0,obj1_1,0,NA,NA,orchid,orchid,NA,NA
4,switch,13,learning,pre-flush,target,12,fendle,2,1,0,obj1_1,0,NA,NA,bike,bike,NA,NA
4,switch,13,learning,pre-flush,target,13,mipen,3,1,0,obj2_1,0,NA,NA,dress,dress,NA,NA
4,switch,13,learning,pre-flush,target,14,dax,4,1,0,obj4_1,0,NA,NA,computer,computer,NA,NA
4,switch,13,learning,pre-flush,target,15,yate,1,2,1,obj1_1,0,1,NA,apple,orchid,apple,NA
4,switch,13,learning,pre-flush,target,16,fendle,2,2,0,obj4_4,0,0,NA,clarinet,bike,clarinet,NA
4,switch,13,learning,pre-flush,target,17,mipen,3,2,0,obj3_4,0,0,NA,hammer,dress,hammer,NA
4,switch,13,learning,pre-flush,target,18,dax,4,2,0,obj4_2,0,0,NA,boat,computer,boat,NA
4,switch,13,learning,pre-flush,target,19,yate,1,3,1,obj1_1,0,1,1,apple,orchid,apple,apple
4,switch,13,learning,pre-flush,target,20,fendle,2,3,0,obj4_1,0,0,0,hammer,bike,clarinet,hammer
4,switch,13,learning,pre-flush,target,21,mipen,3,3,0,obj2_1,0,0,0,clarinet,dress,hammer,clarinet
4,switch,13,learning,pre-flush,target,22,dax,4,3,0,obj3_1,0,0,0,ball,computer,boat,ball
4,switch,13,learning,flush,filler,23,glemp,5,2,1,obj2_4,0,1,NA,chair,eraser,chair,NA
4,switch,13,learning,flush,filler,24,heek,6,2,1,obj2_1,0,1,NA,pliers,broccoli,pliers,NA
4,switch,13,learning,flush,filler,25,toma,7,2,1,obj1_2,0,1,NA,controller,flute,controller,NA
4,switch,13,learning,flush,filler,26,blicket,8,2,1,obj2_4,0,1,NA,palm,hat,palm,NA
4,switch,13,learning,flush,filler,27,nortle,9,2,1,obj1_1,0,1,NA,headphone,acorn,headphone,NA
4,switch,13,learning,flush,filler,28,vep,10,2,0,obj3_4,0,0,NA,marker,mitt,marker,NA
4,switch,13,learning,flush,filler,29,kuabid,11,2,0,obj4_1,0,0,NA,rose,helicopter,rose,NA
4,switch,13,learning,flush,filler,30,wug,12,2,1,obj1_3,0,1,NA,plane,pinecone,plane,NA
4,switch,13,learning,flush,filler,31,smick,13,2,1,obj2_1,0,1,NA,pencil,sandwich,pencil,NA
4,switch,13,learning,flush,filler,32,channer,14,2,1,obj2_2,0,1,NA,harp,phone,harp,NA
4,switch,13,learning,flush,filler,33,glemp,5,3,0,obj4_1,0,1,0,muffin,eraser,chair,muffin
4,switch,13,learning,flush,filler,34,heek,6,3,0,obj2_2,0,1,0,goggles,broccoli,pliers,goggles
4,switch,13,learning,flush,filler,35,toma,7,3,0,obj2_1,0,1,0,helmet,flute,controller,helmet
4,switch,13,learning,flush,filler,36,blicket,8,3,1,obj1_1,0,1,1,palm,hat,palm,palm
4,switch,13,learning,flush,filler,37,nortle,9,3,0,obj2_2,0,1,0,rose,acorn,headphone,rose
4,switch,13,learning,flush,filler,38,vep,10,3,0,obj2_3,0,0,0,lamp,mitt,marker,lamp
4,switch,13,learning,flush,filler,39,kuabid,11,3,0,obj3_3,0,0,0,phone,helicopter,rose,phone
4,switch,13,learning,flush,filler,40,wug,12,3,0,obj3_2,0,1,0,pineapple,pinecone,plane,pineapple
4,switch,13,learning,flush,filler,41,smick,13,3,1,obj1_2,0,1,1,pencil,sandwich,pencil,pencil
4,switch,13,learning,flush,filler,42,channer,14,3,1,obj1_3,0,1,1,harp,phone,harp,harp
4,switch,13,learning,post-flush,target,43,zum,15,1,0,obj4_1,0,NA,NA,sunflower,sunflower,NA,NA
4,switch,13,learning,post-flush,target,44,ruftin,16,1,0,obj4_1,0,NA,NA,ruler,ruler,NA,NA
4,switch,13,learning,post-flush,target,45,loog,17,1,0,obj3_1,0,NA,NA,sofa,sofa,NA,NA
4,switch,13,learning,post-flush,target,46,plyder,18,1,0,obj2_1,0,NA,NA,train,train,NA,NA
4,switch,13,learning,post-flush,target,47,zum,15,2,0,obj4_4,0,0,NA,printer,sunflower,printer,NA
4,switch,13,learning,post-flush,target,48,ruftin,16,2,1,obj2_4,0,1,NA,strawberry,ruler,strawberry,NA
4,switch,13,learning,post-flush,target,49,loog,17,2,0,obj4_4,0,0,NA,shuttlecock,sofa,shuttlecock,NA
4,switch,13,learning,post-flush,target,50,plyder,18,2,0,obj4_3,0,0,NA,violin,train,violin,NA
4,switch,13,learning,post-flush,target,51,zum,15,3,0,obj4_1,0,0,0,skateboard,sunflower,printer,skateboard
4,switch,13,learning,post-flush,target,52,ruftin,16,3,1,obj1_1,0,1,1,strawberry,ruler,strawberry,strawberry
4,switch,13,learning,post-flush,target,53,loog,17,3,0,obj2_3,0,0,0,wrench,sofa,shuttlecock,wrench
4,switch,13,learning,post-flush,target,54,plyder,18,3,1,obj1_3,0,0,1,tree,train,violin,tree
4,switch,13,test,post-flush,target,55,zum,15,4,0,random5,0,0,0,controller,sunflower,printer,skateboard
4,switch,13,test,post-flush,target,56,ruftin,16,4,1,target_1,0,1,1,strawberry,ruler,strawberry,strawberry
4,switch,13,test,post-flush,target,57,loog,17,4,0,foil2,0,0,0,stool,sofa,shuttlecock,wrench
4,switch,13,test,post-flush,target,58,plyder,18,4,0,foil1_2,0,0,1,train,train,violin,tree
4,switch,13,test,flush,filler,59,glemp,5,4,0,foil3,0,1,0,muffin,eraser,chair,muffin
4,switch,13,test,flush,filler,60,heek,6,4,1,target_2,0,1,0,pliers,broccoli,pliers,goggles
4,switch,13,test,flush,filler,61,toma,7,4,0,random1_2,0,1,0,bat,flute,controller,helmet
4,switch,13,test,flush,filler,62,blicket,8,4,0,foil2,0,1,1,indoor,hat,palm,palm
4,switch,13,test,flush,filler,63,nortle,9,4,0,random2,0,1,0,orchid,acorn,headphone,rose
4,switch,13,test,flush,filler,64,vep,10,4,0,random2,0,0,0,hat,mitt,marker,lamp
4,switch,13,test,flush,filler,65,kuabid,11,4,0,random4,0,0,0,flute,helicopter,rose,phone
4,switch,13,test,flush,filler,66,wug,12,4,0,random2,0,1,0,boat,pinecone,plane,pineapple
4,switch,13,test,flush,filler,67,smick,13,4,1,target_2,0,1,1,pencil,sandwich,pencil,pencil
4,switch,13,test,flush,filler,68,channer,14,4,1,target_3,0,1,1,harp,phone,harp,harp
4,switch,13,test,pre-flush,target,69,yate,1,4,1,target_1,0,1,1,apple,orchid,apple,apple
4,switch,13,test,pre-flush,target,70,fendle,2,4,0,foil1_1,0,0,0,bike,bike,clarinet,hammer
4,switch,13,test,pre-flush,target,71,mipen,3,4,1,target_2,0,0,0,drill,dress,hammer,clarinet
4,switch,13,test,pre-flush,target,72,dax,4,4,0,foil1_4,0,0,0,computer,computer,boat,ball
4,switch,13,debrief,debrief,NA,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA
4,switch,13,debrief,debrief,NA,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,I tried to pair each word with what it sounded most similar to picture wise,NA,NA,NA
4,switch,13,debrief,debrief,NA,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,NA
4,switch,13,debrief,debrief,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,n/a,NA,NA,NA
4,switch,14,learning,warm-up,filler,1,glemp,5,1,0,obj4_1,0,NA,NA,eraser,eraser,NA,NA
4,switch,14,learning,warm-up,filler,2,heek,6,1,0,obj1_1,0,NA,NA,broccoli,broccoli,NA,NA
4,switch,14,learning,warm-up,filler,3,toma,7,1,0,obj1_1,0,NA,NA,bus,bus,NA,NA
4,switch,14,learning,warm-up,filler,4,blicket,8,1,0,obj3_1,0,NA,NA,saw,saw,NA,NA
4,switch,14,learning,warm-up,filler,5,nortle,9,1,0,obj1_1,0,NA,NA,acorn,acorn,NA,NA
4,switch,14,learning,warm-up,filler,6,vep,10,1,0,obj4_1,0,NA,NA,scissors,scissors,NA,NA
4,switch,14,learning,warm-up,filler,7,kuabid,11,1,0,obj3_1,0,NA,NA,helicopter,helicopter,NA,NA
4,switch,14,learning,warm-up,filler,8,wug,12,1,0,obj3_1,0,NA,NA,pinecone,pinecone,NA,NA
4,switch,14,learning,warm-up,filler,9,smick,13,1,0,obj3_1,0,NA,NA,pencil,pencil,NA,NA
4,switch,14,learning,warm-up,filler,10,channer,14,1,0,obj4_1,0,NA,NA,harp,harp,NA,NA
4,switch,14,learning,pre-flush,target,11,yate,1,1,0,obj1_1,0,NA,NA,orchid,orchid,NA,NA
4,switch,14,learning,pre-flush,target,12,fendle,2,1,0,obj3_1,0,NA,NA,bookcase,bookcase,NA,NA
4,switch,14,learning,pre-flush,target,13,mipen,3,1,0,obj2_1,0,NA,NA,dress,dress,NA,NA
