Results.reception.time,id,condition,phase,PennElementName,item,exposure,word,word_type,target_selection,target_typed,target_typed_edited,target_superordinate_typed,target_superordinate_selected,selected_object,Value,edited_value,typed_matches_guess_exactly,superordinate_selection,superordinate,typed_matches_guess_super,target_selected,selection,Comments
1702077065,12877,Recall,learning,input,20,3,dax,Target,bookcase,a shelf with multiple decks,bookcase,super-furniture,super-furniture,0,a skateboard,skateboard,1,recall,super-vehicle,1,0,NA,NULL
1702077065,12877,Recall,learning,learning_selector,21,2,plyder,Foil,headphone,foil,foil,other,super-plant,pinecone,obj2_1,NA,NA,super-plant,NA,0,0,foil2,obj1_1;obj3_3;obj2_1;obj4_1
1702077065,12877,Recall,learning,input,21,2,plyder,Foil,headphone,foil,foil,other,super-plant,pinecone,a nut,acorn,0,super-plant,super-plant,0,0,foil2,NULL
1702077065,12877,Recall,learning,learning_selector,22,2,heek,Foil,scissors,foil,foil,other,super-stationery,scissors,obj1_3,NA,NA,super-tool,NA,0,1,target,obj2_2;obj4_4;obj1_3;obj3_1
1702077065,12877,Recall,learning,input,22,2,heek,Foil,scissors,foil,foil,other,super-stationery,scissors,a type of controller,controller,0,super-tool,super-electronic,0,1,target,NULL
1702077065,12877,Recall,learning,learning_selector,23,2,toma,Foil,paperclip,foil,foil,other,super-clothes,harp,obj3_1,NA,NA,super-instrument,NA,0,0,foil2,obj1_1;obj3_1;obj4_1;obj2_3
1702077065,12877,Recall,learning,input,23,2,toma,Foil,paperclip,foil,foil,other,super-clothes,harp,a harp or string instrument,harp,1,super-instrument,super-instrument,1,0,foil2,NULL
1702077065,12877,Recall,learning,learning_selector,24,3,smick,Target,boat,a slender boat,boat,super-vehicle,super-vehicle,0,NA,other,1,recall,other,1,0,NA,obj3_4;obj4_3;obj2_4;obj1_1;No selection happened
1702077065,12877,Recall,learning,input,24,3,smick,Target,boat,a slender boat,boat,super-vehicle,super-vehicle,0,its an animal,other,1,recall,other,1,0,NA,NULL
1702077065,12877,Recall,learning,learning_selector,25,2,ruftin,Foil,racket,foil,foil,other,super-clothes,screwdriver,obj3_1,NA,NA,super-tool,NA,0,0,foil2,obj1_1;obj4_1;obj2_4;obj3_1
1702077065,12877,Recall,learning,input,25,2,ruftin,Foil,racket,foil,foil,other,super-clothes,screwdriver,a tool,super-tool,0,super-tool,super-tool,2,0,foil2,NULL
1702077065,12877,Recall,learning,learning_selector,26,3,channer,Target,clarinet,an instrument%2C wind,super-instrument,super-instrument,super-instrument,0,NA,other,1,recall,other,1,0,NA,obj4_4;obj3_1;obj1_3;obj2_1;No selection happened
1702077065,12877,Recall,learning,input,26,3,channer,Target,clarinet,an instrument%2C wind,super-instrument,super-instrument,super-instrument,0,a chain tool,super-tool,1,recall,super-tool,1,0,NA,NULL
1702077065,12877,Recall,learning,learning_selector,27,2,nortle,Foil,sandwich,foil,foil,other,super-electronic,dresser,obj4_1,NA,NA,super-furniture,NA,0,0,foil2,obj2_3;obj4_1;obj1_4;obj3_1
1702077065,12877,Recall,learning,input,27,2,nortle,Foil,sandwich,foil,foil,other,super-electronic,dresser,an ikea type of furniture,super-furniture,0,super-furniture,super-furniture,2,0,foil2,NULL
1702077065,12877,Recall,learning,learning_selector,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,clover,obj2_3,NA,NA,super-plant,NA,0,0,foil2,obj2_3;obj4_2;obj1_1;obj3_1
1702077065,12877,Recall,learning,input,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,clover,a type of leaf,clover,1,super-plant,super-plant,1,0,foil2,NULL
1702077065,12877,Recall,test,test_selector,29,test,kuabid,Target,orchid,an exotic form of plant,super-plant,super-plant,super-plant,orchid,target_1,NA,NA,super-plant,NA,0,1,target,foil3_3_3;target_1;foil2_2_3;foil1_2_1;foil3_1_1;foil3_2_3;foil2_1_1;foil1_3_1;foil1_1_1
1702077065,12877,Recall,test,input,29,test,kuabid,Target,orchid,an exotic form of plant,super-plant,super-plant,super-plant,orchid,exotic plant,orchid,1,super-plant,super-plant,1,1,target,NULL
1702077065,12877,Recall,test,test_selector,30,test,dax,Target,bookcase,a shelf with multiple decks,bookcase,super-furniture,super-furniture,bookcase,target_3,NA,NA,super-furniture,NA,0,1,target,foil2_1_2;foil1_3_3;foil3_2_2;foil1_1_3;foil3_1_3;target_3;foil1_2_3;foil3_3_4;foil2_2_1
1702077065,12877,Recall,test,input,30,test,dax,Target,bookcase,a shelf with multiple decks,bookcase,super-furniture,super-furniture,bookcase,shelf with multiple shelves,bookcase,1,super-furniture,super-furniture,1,1,target,NULL
1702077065,12877,Recall,test,test_selector,31,test,smick,Target,boat,a slender boat,boat,super-vehicle,super-vehicle,boat,target_1,NA,NA,super-vehicle,NA,0,1,target,foil2_1_2;foil3_2_1;foil1_3_1;foil2_2_4;foil1_2_1;foil3_3_1;foil1_1_1;foil3_1_1;target_1
1702077065,12877,Recall,test,input,31,test,smick,Target,boat,a slender boat,boat,super-vehicle,super-vehicle,boat,slender boat,boat,1,super-vehicle,super-vehicle,1,1,target,NULL
1702077065,12877,Recall,test,test_selector,32,test,channer,Target,clarinet,an instrument%2C wind,super-instrument,super-instrument,super-instrument,clarinet,target_3,NA,NA,super-instrument,NA,0,1,target,foil2_1_4;target_3;foil3_3_1;foil3_2_1;foil1_2_3;foil3_1_3;foil1_3_3;foil2_2_1;foil1_1_3
1702077065,12877,Recall,test,input,32,test,channer,Target,clarinet,an instrument%2C wind,super-instrument,super-instrument,super-instrument,clarinet,instrument,super-instrument,0,super-instrument,super-instrument,2,1,target,NULL
1702077065,12877,Recall,test,test_selector,33,test,yate,One-shot,chair,old-fashioned chair,chair,super-furniture,super-furniture,chair,target_2,NA,NA,super-furniture,NA,0,1,target,foil1_3_2;foil1_1_2;foil2_1_3;target_2;foil3_3_1;foil3_2_4;foil3_1_2;foil1_2_2;foil2_2_1
1702077065,12877,Recall,test,input,33,test,yate,One-shot,chair,old-fashioned chair,chair,super-furniture,super-furniture,chair,a type of chair,chair,1,super-furniture,super-furniture,1,1,target,NULL
1702077065,12877,Recall,test,test_selector,34,test,fendle,One-shot,drum,a percussion instrument,drum,super-instrument,super-instrument,drum,target_2,NA,NA,super-instrument,NA,0,1,target,foil2_2_4;foil1_2_2;foil2_1_1;foil1_3_2;target_2;foil1_1_2;foil3_3_1;foil3_2_3;foil3_1_4
1702077065,12877,Recall,test,input,34,test,fendle,One-shot,drum,a percussion instrument,drum,super-instrument,super-instrument,drum,a percussion instrument,drum,1,super-instrument,super-instrument,1,1,target,NULL
1702077065,12877,Recall,test,test_selector,35,test,mipen,One-shot,flute,a wind instrument,super-instrument,super-instrument,super-instrument,flute,target_2,NA,NA,super-instrument,NA,0,1,target,foil1_3_2;foil2_2_1;foil3_1_2;target_2;foil3_3_4;foil2_1_3;foil3_2_1;foil1_1_2;foil1_2_2
1702077065,12877,Recall,test,input,35,test,mipen,One-shot,flute,a wind instrument,super-instrument,super-instrument,super-instrument,flute,a wind instrument,super-instrument,0,super-instrument,super-instrument,2,1,target,NULL
1702077065,12877,Recall,test,test_selector,36,test,zum,One-shot,hat,a hat used in the safaris,hat,super-clothes,super-clothes,palm,foil1_2_4,NA,NA,super-plant,NA,0,0,foil1,foil2_2_1;foil1_2_4;foil1_3_4;foil3_2_4;foil2_1_2;foil1_1_4;foil3_3_1;target_4;foil3_1_2
1702077065,12877,Recall,test,input,36,test,zum,One-shot,hat,a hat used in the safaris,hat,super-clothes,super-clothes,palm,a tropical tree,palm,1,super-plant,super-plant,1,0,foil1,NULL
1702077065,12877,Recall,test,test_selector,37,test,plyder,Foil,headphone,foil,foil,other,super-plant,pliers,foil3_3_2,NA,NA,super-tool,NA,0,0,foil3,foil1_1_1;target_1;foil1_2_1;foil2_1_1;foil3_1_1;foil3_3_2;foil2_2_3;foil1_3_1;foil3_2_3
1702077065,12877,Recall,test,input,37,test,plyder,Foil,headphone,foil,foil,other,super-plant,pliers,a tool for working,super-tool,0,super-tool,super-tool,2,0,foil3,NULL
1702077065,12877,Recall,test,test_selector,38,test,heek,Foil,scissors,foil,foil,other,super-stationery,plane,foil2_2_1,NA,NA,super-vehicle,NA,0,0,foil2,foil3_2_2;foil2_1_2;foil3_1_1;foil2_2_1;foil1_3_3;foil3_3_1;foil1_1_3;foil1_2_3;target_3
1702077065,12877,Recall,test,input,38,test,heek,Foil,scissors,foil,foil,other,super-stationery,plane,a type of private jet,plane,1,super-vehicle,super-vehicle,1,0,foil2,NULL
1702077065,12877,Recall,test,test_selector,39,test,toma,Foil,paperclip,foil,foil,other,super-clothes,pants,foil1_3_1,NA,NA,super-clothes,NA,0,0,foil1,foil1_3_1;foil3_2_2;foil3_1_1;foil2_1_3;foil1_2_1;foil3_3_1;foil2_2_1;target_1;foil1_1_1
1702077065,12877,Recall,test,input,39,test,toma,Foil,paperclip,foil,foil,other,super-clothes,pants,a type of pant,pants,1,super-clothes,super-clothes,1,0,foil1,NULL
1702077065,12877,Recall,test,test_selector,40,test,ruftin,Foil,racket,foil,foil,other,super-clothes,notebook,foil3_1_3,NA,NA,super-stationery,NA,0,0,foil3,foil3_1_3;target_1;foil1_3_1;foil3_2_1;foil3_3_2;foil1_1_1;foil1_2_1;foil2_2_1;foil2_1_4
1702077065,12877,Recall,test,input,40,test,ruftin,Foil,racket,foil,foil,other,super-clothes,notebook,a journal or book,notebook,1,super-stationery,super-stationery,1,0,foil3,NULL
1702077065,12877,Recall,test,test_selector,41,test,nortle,Foil,sandwich,foil,foil,other,super-electronic,dresser,foil2_2_1,NA,NA,super-furniture,NA,0,0,foil2,target_4;foil1_2_4;foil1_1_4;foil2_1_3;foil3_2_1;foil3_1_1;foil1_3_4;foil2_2_1;foil3_3_1
1702077065,12877,Recall,test,input,41,test,nortle,Foil,sandwich,foil,foil,other,super-electronic,dresser,a type of furniture,super-furniture,0,super-furniture,super-furniture,2,0,foil2,NULL
1702077065,12877,Recall,test,test_selector,42,test,blicket,Foil,phone,foil,foil,other,super-furniture,boat,foil3_2_1,NA,NA,super-vehicle,NA,0,0,foil3,target_1;foil2_2_2;foil1_1_1;foil3_3_1;foil3_2_1;foil2_1_3;foil1_2_1;foil1_3_1;foil3_1_4
1702077065,12877,Recall,test,input,42,test,blicket,Foil,phone,foil,foil,other,super-furniture,boat,a thin boat,boat,1,super-vehicle,super-vehicle,1,0,foil3,NULL
1702077065,12877,Recall,debrief,other languages,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA
1702077065,12877,Recall,debrief,Cheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,My data is good,NA,NA,NA,NA,NA,NA,NA,NA
1702077065,12877,Recall,debrief,Strategies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,i just used words that sounded exotic as either trees/plants or instruments%2C just based on previous knowledge,NA,NA,NA,NA,NA,NA,NA,NA
1702077065,12877,Recall,debrief,WriteDown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA
1702077065,12877,Recall,debrief,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think not having the repeat button might skew the data,NA,NA,NA,NA,NA,NA,NA,NA
1702087305,12888,Confirm,learning,learning_selector,1,1,plyder,Foil,cookie,foil,foil,other,super-vehicle,car,obj3_1,NA,NA,super-vehicle,NA,0,0,foil1,obj2_1;obj4_1;obj3_1;obj1_1
1702087305,12888,Confirm,learning,input,1,1,plyder,Foil,cookie,foil,foil,other,super-vehicle,car,car,car,1,super-vehicle,super-vehicle,1,0,foil1,NULL
1702087305,12888,Confirm,learning,learning_selector,2,1,heek,Foil,notebook,foil,foil,other,super-sports,mitt,obj2_1,NA,NA,super-sports,NA,0,0,foil1,obj2_1;obj3_1;obj4_1;obj1_1
1702087305,12888,Confirm,learning,input,2,1,heek,Foil,notebook,foil,foil,other,super-sports,mitt,glove,glove,0,super-sports,super-clothes,0,0,foil1,NULL
1702087305,12888,Confirm,learning,learning_selector,3,1,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,obj3_1,NA,NA,super-furniture,NA,0,1,target,obj2_1;obj3_1;obj1_1;obj4_1
1702087305,12888,Confirm,learning,input,3,1,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,bed,bed,1,super-furniture,super-furniture,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,4,1,yate,One-shot,chair,chair,chair,super-furniture,super-furniture,chair,obj2_1,NA,NA,super-furniture,NA,0,1,target,obj4_1;obj1_1;obj3_1;obj2_1
1702087305,12888,Confirm,learning,input,4,1,yate,One-shot,chair,chair,chair,super-furniture,super-furniture,chair,chair,chair,1,super-furniture,super-furniture,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,5,2,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,obj1_3,NA,NA,super-furniture,NA,0,1,target,obj4_2;obj3_2;obj2_3;obj1_3
1702087305,12888,Confirm,learning,input,5,2,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,bed,bed,1,super-furniture,super-furniture,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,6,1,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,obj3_1,NA,NA,super-furniture,NA,0,1,target,obj1_1;obj2_1;obj3_1;obj4_1
1702087305,12888,Confirm,learning,input,6,1,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,shelves,bookcase,1,super-furniture,super-furniture,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,7,1,fendle,One-shot,broccoli,vegetable,super-food,super-food,super-food,broccoli,obj1_1,NA,NA,super-food,NA,0,1,target,obj3_1;obj4_1;obj1_1;obj2_1
1702087305,12888,Confirm,learning,input,7,1,fendle,One-shot,broccoli,vegetable,super-food,super-food,super-food,broccoli,vegetable,super-food,0,super-food,super-food,2,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,8,2,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,obj1_3,NA,NA,super-furniture,NA,0,1,target,obj2_1;obj1_3;obj3_3;obj4_2
1702087305,12888,Confirm,learning,input,8,2,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,shepard,other,0,super-furniture,other,0,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,9,1,smick,Target,hammer,hammer,hammer,super-tool,super-tool,hammer,obj3_1,NA,NA,super-tool,NA,0,1,target,obj4_1;obj2_1;obj1_1;obj3_1
1702087305,12888,Confirm,learning,input,9,1,smick,Target,hammer,hammer,hammer,super-tool,super-tool,hammer,hammer,hammer,1,super-tool,super-tool,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,10,1,mipen,One-shot,controller,controller,controller,super-electronic,super-electronic,controller,obj3_1,NA,NA,super-electronic,NA,0,1,target,obj2_1;obj4_1;obj3_1;obj1_1
1702087305,12888,Confirm,learning,input,10,1,mipen,One-shot,controller,controller,controller,super-electronic,super-electronic,controller,controller,controller,1,super-electronic,super-electronic,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,11,2,smick,Target,hammer,hammer,hammer,super-tool,super-tool,helmet,obj3_2,NA,NA,super-sports,NA,0,0,foil2,obj1_3;obj4_3;obj2_3;obj3_2
1702087305,12888,Confirm,learning,input,11,2,smick,Target,hammer,hammer,hammer,super-tool,super-tool,helmet,helmet,helmet,1,super-sports,super-sports,1,0,foil2,NULL
1702087305,12888,Confirm,learning,learning_selector,12,1,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,obj4_1,NA,NA,super-electronic,NA,0,1,target,obj4_1;obj3_1;obj2_1;obj1_1
1702087305,12888,Confirm,learning,input,12,1,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,mouse,mouse,1,super-electronic,super-electronic,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,13,1,zum,One-shot,saw,saw,saw,super-tool,super-tool,saw,obj3_1,NA,NA,super-tool,NA,0,1,target,obj3_1;obj1_1;obj4_1;obj2_1
1702087305,12888,Confirm,learning,input,13,1,zum,One-shot,saw,saw,saw,super-tool,super-tool,saw,saw,saw,1,super-tool,super-tool,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,14,2,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,obj1_4,NA,NA,super-electronic,NA,0,1,target,obj1_4;obj2_3;obj4_1;obj3_3
1702087305,12888,Confirm,learning,input,14,2,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,mouse,mouse,1,super-electronic,super-electronic,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,15,1,toma,Foil,skateboard,foil,foil,other,super-stationery,paperclip,obj2_1,NA,NA,super-stationery,NA,0,0,foil1,obj3_1;obj2_1;obj4_1;obj1_1
1702087305,12888,Confirm,learning,input,15,1,toma,Foil,skateboard,foil,foil,other,super-stationery,paperclip,clip,paperclip,1,super-stationery,super-stationery,1,0,foil1,NULL
1702087305,12888,Confirm,learning,learning_selector,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,obj3_1,NA,NA,super-plant,NA,0,0,foil1,obj4_1;obj1_1;obj2_1;obj3_1
1702087305,12888,Confirm,learning,input,16,1,ruftin,Foil,plane,foil,foil,other,super-plant,pinecone,cone,pinecone,1,super-plant,super-plant,1,0,foil1,NULL
1702087305,12888,Confirm,learning,learning_selector,17,1,nortle,Foil,keyboard,foil,foil,other,super-stationery,pencil,obj3_1,NA,NA,super-stationery,NA,0,0,foil1,obj1_1;obj3_1;obj4_1;obj2_1
1702087305,12888,Confirm,learning,input,17,1,nortle,Foil,keyboard,foil,foil,other,super-stationery,pencil,pencil,pencil,1,super-stationery,super-stationery,1,0,foil1,NULL
1702087305,12888,Confirm,learning,learning_selector,18,3,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,obj1_3,NA,NA,super-furniture,NA,0,1,target,obj3_3;obj2_3;obj4_2;obj1_3
1702087305,12888,Confirm,learning,input,18,3,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,bed,bed,1,super-furniture,super-furniture,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,19,1,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,obj1_1,NA,NA,super-furniture,NA,0,0,foil1,obj3_1;obj2_1;obj1_1;obj4_1
1702087305,12888,Confirm,learning,input,19,1,blicket,Foil,phone,foil,foil,other,super-furniture,lamp,lamp,lamp,1,super-furniture,super-furniture,1,0,foil1,NULL
1702087305,12888,Confirm,learning,learning_selector,20,3,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,obj1_3,NA,NA,super-furniture,NA,0,1,target,obj4_3;obj2_3;obj3_2;obj1_3
1702087305,12888,Confirm,learning,input,20,3,dax,Target,bookcase,shelves,bookcase,super-furniture,super-furniture,bookcase,shelves,bookcase,1,super-furniture,super-furniture,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,21,2,plyder,Foil,cookie,foil,foil,other,super-vehicle,scissors,obj3_2,NA,NA,super-tool,NA,0,0,foil2,obj4_2;obj3_2;obj1_3;obj2_3
1702087305,12888,Confirm,learning,input,21,2,plyder,Foil,cookie,foil,foil,other,super-vehicle,scissors,Scissor,scissors,1,super-tool,super-tool,1,0,foil2,NULL
1702087305,12888,Confirm,learning,learning_selector,22,2,heek,Foil,notebook,foil,foil,other,super-sports,racket,obj3_3,NA,NA,super-sports,NA,0,0,foil2,obj2_3;obj1_2;obj4_3;obj3_3
1702087305,12888,Confirm,learning,input,22,2,heek,Foil,notebook,foil,foil,other,super-sports,racket,tennis racket,racket,1,super-sports,super-sports,1,0,foil2,NULL
1702087305,12888,Confirm,learning,learning_selector,23,2,toma,Foil,skateboard,foil,foil,other,super-stationery,harp,obj3_1,NA,NA,super-instrument,NA,0,0,foil2,obj1_2;obj2_4;obj4_3;obj3_1
1702087305,12888,Confirm,learning,input,23,2,toma,Foil,skateboard,foil,foil,other,super-stationery,harp,instrument,super-instrument,0,super-instrument,super-instrument,2,0,foil2,NULL
1702087305,12888,Confirm,learning,learning_selector,24,3,smick,Target,hammer,hammer,hammer,super-tool,super-tool,hammer,obj1_3,NA,NA,super-tool,NA,0,1,target,obj4_2;obj1_3;obj3_3;obj2_3
1702087305,12888,Confirm,learning,input,24,3,smick,Target,hammer,hammer,hammer,super-tool,super-tool,hammer,hammer,hammer,1,super-tool,super-tool,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,25,2,ruftin,Foil,plane,foil,foil,other,super-plant,screwdriver,obj3_1,NA,NA,super-tool,NA,0,0,foil2,obj1_3;obj2_3;obj4_3;obj3_1
1702087305,12888,Confirm,learning,input,25,2,ruftin,Foil,plane,foil,foil,other,super-plant,screwdriver,tool,super-tool,0,super-tool,super-tool,2,0,foil2,NULL
1702087305,12888,Confirm,learning,learning_selector,26,3,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,obj1_4,NA,NA,super-electronic,NA,0,1,target,obj2_1;obj4_3;obj3_3;obj1_4
1702087305,12888,Confirm,learning,input,26,3,channer,Target,mouse,mouse,mouse,super-electronic,super-electronic,mouse,mouse,mouse,1,super-electronic,super-electronic,1,1,target,NULL
1702087305,12888,Confirm,learning,learning_selector,27,2,nortle,Foil,keyboard,foil,foil,other,super-stationery,pants,obj4_2,NA,NA,super-clothes,NA,0,0,foil2,obj4_2;obj1_3;obj3_1;obj2_3
1702087305,12888,Confirm,learning,input,27,2,nortle,Foil,keyboard,foil,foil,other,super-stationery,pants,slim,other,0,super-clothes,other,0,0,foil2,NULL
1702087305,12888,Confirm,learning,learning_selector,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,banana,obj2_4,NA,NA,super-food,NA,0,0,foil2,obj1_1;obj3_3;obj2_4;obj4_2
1702087305,12888,Confirm,learning,input,28,2,blicket,Foil,phone,foil,foil,other,super-furniture,banana,bright,other,0,super-food,other,0,0,foil2,NULL
1702087305,12888,Confirm,test,test_selector,29,test,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,target_3,NA,NA,super-furniture,NA,0,1,target,foil3_2_4;foil3_1_3;foil1_2_3;foil3_3_2;foil2_1_3;foil1_1_3;foil2_2_3;target_3;foil1_3_3
1702087305,12888,Confirm,test,input,29,test,kuabid,Target,bed,bed,bed,super-furniture,super-furniture,bed,bed,bed,1,super-furniture,super-furniture,1,1,target,NULL
