experiment,condition,model,learning_space_size,subject,phase,trial_index,exposure,word,selection,accuracy,previous_correct
trueswell,exp1,pursuit,NA,299,learning,3,1,skoog,bear,0,
trueswell,exp1,pursuit,NA,299,learning,4,1,toop,bird,0,
trueswell,exp1,pursuit,NA,299,learning,5,1,irp,cat,0,
trueswell,exp1,pursuit,NA,299,learning,6,1,yate,shoe,1,
trueswell,exp1,pursuit,NA,299,learning,7,1,moke,door,0,
trueswell,exp1,pursuit,NA,299,learning,8,1,zud,car,0,
trueswell,exp1,pursuit,NA,299,learning,9,1,quab,eye,1,
trueswell,exp1,pursuit,NA,299,learning,10,1,wode,dog,0,
trueswell,exp1,pursuit,NA,299,learning,11,1,glemp,fish,0,
trueswell,exp1,pursuit,NA,299,learning,12,1,jix,hand,0,
trueswell,exp1,pursuit,NA,299,learning,13,2,heek,book,1,1.0
trueswell,exp1,pursuit,NA,299,learning,14,2,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,299,learning,15,2,skoog,bird,0,0.0
trueswell,exp1,pursuit,NA,299,learning,16,2,toop,cat,0,0.0
trueswell,exp1,pursuit,NA,299,learning,17,2,irp,fish,0,0.0
trueswell,exp1,pursuit,NA,299,learning,18,2,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,299,learning,19,2,moke,ball,0,0.0
trueswell,exp1,pursuit,NA,299,learning,20,2,zud,car,0,0.0
trueswell,exp1,pursuit,NA,299,learning,21,2,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,299,learning,22,2,wode,door,1,0.0
trueswell,exp1,pursuit,NA,299,learning,23,2,glemp,eye,0,0.0
trueswell,exp1,pursuit,NA,299,learning,24,2,jix,dog,0,0.0
trueswell,exp1,pursuit,NA,299,learning,25,3,heek,book,1,1.0
trueswell,exp1,pursuit,NA,299,learning,26,3,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,299,learning,27,3,skoog,eye,0,0.0
trueswell,exp1,pursuit,NA,299,learning,28,3,toop,cat,0,0.0
trueswell,exp1,pursuit,NA,299,learning,29,3,irp,fish,0,0.0
trueswell,exp1,pursuit,NA,299,learning,30,3,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,299,learning,31,3,moke,fish,1,0.0
trueswell,exp1,pursuit,NA,299,learning,32,3,zud,bear,1,0.0
trueswell,exp1,pursuit,NA,299,learning,33,3,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,299,learning,34,3,wode,door,1,1.0
trueswell,exp1,pursuit,NA,299,learning,35,3,glemp,eye,0,0.0
trueswell,exp1,pursuit,NA,299,learning,36,3,jix,bear,0,0.0
trueswell,exp1,pursuit,NA,299,learning,37,4,heek,book,1,1.0
trueswell,exp1,pursuit,NA,299,learning,38,4,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,299,learning,39,4,skoog,ball,0,0.0
trueswell,exp1,pursuit,NA,299,learning,40,4,toop,door,0,0.0
trueswell,exp1,pursuit,NA,299,learning,41,4,irp,book,0,0.0
trueswell,exp1,pursuit,NA,299,learning,42,4,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,299,learning,43,4,moke,fish,1,1.0
trueswell,exp1,pursuit,NA,299,learning,44,4,zud,bird,0,1.0
trueswell,exp1,pursuit,NA,299,learning,45,4,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,299,learning,46,4,wode,door,1,1.0
trueswell,exp1,pursuit,NA,299,learning,47,4,glemp,car,0,0.0
trueswell,exp1,pursuit,NA,299,learning,48,4,jix,cat,1,0.0
trueswell,exp1,pursuit,NA,299,learning,49,5,heek,book,1,1.0
trueswell,exp1,pursuit,NA,299,learning,50,5,smick,ball,1,1.0
trueswell,exp1,pursuit,NA,299,learning,51,5,skoog,bear,0,0.0
trueswell,exp1,pursuit,NA,299,learning,52,5,toop,dog,0,0.0
trueswell,exp1,pursuit,NA,299,learning,53,5,irp,book,0,0.0
trueswell,exp1,pursuit,NA,299,learning,54,5,yate,shoe,1,1.0
trueswell,exp1,pursuit,NA,299,learning,55,5,moke,fish,1,1.0
trueswell,exp1,pursuit,NA,299,learning,56,5,zud,bear,1,0.0
trueswell,exp1,pursuit,NA,299,learning,57,5,quab,eye,1,1.0
trueswell,exp1,pursuit,NA,299,learning,58,5,wode,door,1,1.0
trueswell,exp1,pursuit,NA,299,learning,59,5,glemp,bird,1,0.0
trueswell,exp1,pursuit,NA,299,learning,60,5,jix,cat,1,1.0
trueswell,exp1,pursuit,NA,298,learning,1,1,heek,book,1,
trueswell,exp1,pursuit,NA,298,learning,2,1,smick,ball,1,
trueswell,exp1,pursuit,NA,298,learning,3,1,skoog,dog,1,
trueswell,exp1,pursuit,NA,298,learning,4,1,toop,eye,0,
trueswell,exp1,pursuit,NA,298,learning,5,1,irp,door,0,
trueswell,exp1,pursuit,NA,298,learning,6,1,yate,shoe,1,
trueswell,exp1,pursuit,NA,298,learning,7,1,moke,bird,0,
trueswell,exp1,pursuit,NA,298,learning,8,1,zud,bear,1,
trueswell,exp1,pursuit,NA,298,learning,9,1,quab,fish,0,
trueswell,exp1,pursuit,NA,298,learning,10,1,wode,bear,0,
